date,cat,geo,gprop,arrival,emigrant,emigrate,emigration,immigrant,immigrate,immigration,legalization,migrant,migrate,migration,passport,quota,required documents,visa,waiver
2012-07-01,0,AL,,32,0,0,0,0,0,1,0,0,11,1,0,5,0,9,0
2012-08-01,0,AL,,0,0,0,1,0,10,1,0,0,0,0,0,10,0,7,0
2012-09-01,0,AL,,30,0,0,3,5,0,2,0,0,10,0,6,0,0,6,0
2012-10-01,0,AL,,0,0,0,1,0,0,2,0,0,0,2,5,0,0,8,0
2012-11-01,0,AL,,27,5,0,0,0,0,1,0,0,0,2,3,4,0,9,0
2012-12-01,0,AL,,0,0,0,0,0,0,1,0,0,0,4,3,0,0,7,0
2013-01-01,0,AL,,22,0,0,1,4,0,1,8,0,0,0,4,3,0,3,15
2013-02-01,0,AL,,23,0,0,1,0,0,1,4,0,0,1,2,0,0,4,0
2013-03-01,0,AL,,0,0,0,0,0,0,2,8,0,7,1,1,0,0,1,0
2013-04-01,0,AL,,0,4,0,0,0,0,2,0,0,0,1,0,0,0,4,0
2013-05-01,0,AL,,0,0,14,1,0,0,1,4,0,0,1,5,3,0,7,0
2013-06-01,0,AL,,0,0,0,0,0,14,2,4,0,0,1,3,0,0,6,0
2013-07-01,0,AL,,0,0,0,0,4,0,2,0,0,0,0,4,3,0,4,0
2013-08-01,0,AL,,22,0,0,1,0,14,1,0,0,0,0,0,0,0,6,0
2013-09-01,0,AL,,0,0,0,0,0,0,1,0,0,0,1,2,0,0,6,0
2013-10-01,0,AL,,0,2,0,0,4,0,1,0,0,0,1,3,6,0,8,0
2013-11-01,0,AL,,0,0,0,0,0,6,3,0,0,0,2,1,0,0,4,0
2013-12-01,0,AL,,0,0,0,0,3,0,2,0,0,0,2,1,0,0,8,0
2014-01-01,0,AL,,0,0,0,1,0,6,1,3,0,0,2,3,3,0,7,6
2014-02-01,0,AL,,0,0,0,0,0,6,1,0,2,0,3,8,3,0,3,0
2014-03-01,0,AL,,18,2,6,0,0,0,3,0,2,0,2,2,0,0,8,0
2014-04-01,0,AL,,0,0,0,0,6,0,3,3,0,6,1,2,0,0,6,0
2014-05-01,0,AL,,0,0,0,0,6,0,1,15,0,0,1,3,3,0,9,0
2014-06-01,0,AL,,18,0,12,0,0,0,2,0,0,0,0,2,3,0,9,0
2014-07-01,0,AL,,0,2,6,0,3,6,1,0,2,6,1,4,3,0,5,6
2014-08-01,0,AL,,0,0,6,1,0,0,2,0,0,0,1,7,0,0,7,0
2014-09-01,0,AL,,53,0,6,1,6,17,3,3,0,6,1,7,3,0,8,6
2014-10-01,0,AL,,0,0,0,1,0,0,2,0,0,0,1,3,0,0,10,0
2014-11-01,0,AL,,17,1,6,1,12,0,2,0,2,6,2,7,3,0,7,0
2014-12-01,0,AL,,17,0,0,0,0,0,4,3,0,0,2,4,0,0,9,0
2015-01-01,0,AL,,16,0,16,2,0,15,3,6,2,0,2,5,0,0,8,0
2015-02-01,0,AL,,0,0,12,2,0,6,2,3,0,0,2,5,3,0,7,0
2015-03-01,0,AL,,16,1,11,1,8,5,1,6,0,0,2,12,2,0,7,0
2015-04-01,0,AL,,0,0,6,1,3,5,1,3,0,0,1,5,3,0,14,0
2015-05-01,0,AL,,16,1,0,1,0,5,1,0,0,0,0,10,0,0,10,5
2015-06-01,0,AL,,17,0,11,1,6,0,2,3,0,0,2,3,0,0,11,0
2015-07-01,0,AL,,0,1,0,1,6,11,2,3,0,0,2,7,0,0,11,0
2015-08-01,0,AL,,0,1,17,2,9,0,0,9,0,11,1,3,0,0,9,0
2015-09-01,0,AL,,16,0,0,1,3,0,2,0,2,0,1,9,3,0,10,5
2015-10-01,0,AL,,31,0,11,1,0,0,1,3,2,5,1,8,0,0,10,0
2015-11-01,0,AL,,16,1,5,2,0,0,1,0,0,5,2,5,5,0,12,0
2015-12-01,0,AL,,0,1,0,0,0,5,4,3,0,5,1,6,2,0,8,0
2016-01-01,0,AL,,26,0,10,0,2,4,1,0,0,4,3,7,0,0,5,4
2016-02-01,0,AL,,27,1,5,1,5,4,2,2,0,0,1,6,0,0,8,0
2016-03-01,0,AL,,0,3,0,3,2,8,2,0,2,0,2,6,4,0,9,9
2016-04-01,0,AL,,27,0,5,0,5,0,2,0,0,5,1,4,4,0,10,5
2016-05-01,0,AL,,0,1,0,1,2,8,2,0,0,4,2,3,0,0,10,0
2016-06-01,0,AL,,0,0,5,0,2,4,1,0,0,0,2,7,0,0,9,0
2016-07-01,0,AL,,0,0,5,0,4,0,1,2,0,5,1,7,0,0,8,0
2016-08-01,0,AL,,14,1,0,0,7,9,1,0,2,5,0,2,6,0,9,4
2016-09-01,0,AL,,0,1,5,0,0,5,2,15,0,5,0,8,0,0,12,0
2016-10-01,0,AL,,0,0,10,0,0,0,3,7,0,0,0,3,0,0,12,0
2016-11-01,0,AL,,28,4,10,1,0,5,1,0,0,5,2,6,2,0,9,5
2016-12-01,0,AL,,98,0,5,0,5,0,1,0,2,0,2,3,4,0,9,0
2017-01-01,0,AL,,100,0,9,0,4,12,2,7,1,4,1,3,0,0,9,4
2017-02-01,0,AL,,41,1,0,1,9,4,2,2,0,14,2,7,2,0,6,0
2017-03-01,0,AL,,13,0,0,0,6,0,1,2,2,4,0,8,0,0,7,0
2017-04-01,0,AL,,13,0,0,1,2,9,1,0,0,0,0,7,2,0,9,4
2017-05-01,0,AL,,28,0,0,0,4,0,1,0,2,9,2,5,0,0,17,0
2017-06-01,0,AL,,16,1,5,1,3,10,0,3,2,0,2,8,2,0,9,0
2017-07-01,0,AL,,0,0,5,1,0,10,0,6,2,5,0,10,10,0,12,0
2017-08-01,0,AL,,59,1,0,0,3,5,2,3,0,5,0,7,2,0,12,0
2017-09-01,0,AL,,31,3,11,0,3,0,2,0,0,5,0,7,5,0,12,0
2017-10-01,0,AL,,0,0,5,1,6,0,2,0,0,10,1,7,5,0,15,5
2017-11-01,0,AL,,0,3,0,1,0,0,3,0,0,5,1,5,0,0,12,5
2017-12-01,0,AL,,15,1,0,1,3,5,1,3,0,0,2,5,2,0,12,5
2018-01-01,0,AL,,0,0,0,1,2,0,1,0,0,0,2,7,2,0,17,0
2018-02-01,0,AL,,0,0,0,1,5,0,1,0,0,5,0,11,0,0,13,0
2018-03-01,0,AL,,42,0,0,0,0,0,2,5,2,9,2,8,2,0,12,0
2018-04-01,0,AL,,16,0,0,0,6,10,3,5,0,0,0,6,0,0,15,0
2018-05-01,0,AL,,15,1,0,0,0,0,2,6,0,0,1,3,0,0,18,0
2018-06-01,0,AL,,45,0,5,0,3,0,2,0,0,0,1,8,4,0,14,5
2018-07-01,0,AL,,59,0,0,0,3,0,1,5,2,10,0,6,0,0,16,0
2018-08-01,0,AL,,14,0,0,1,5,0,1,0,0,10,1,3,6,0,14,5
2018-09-01,0,AL,,61,1,0,1,3,0,2,5,0,0,0,3,7,0,14,5
2018-10-01,0,AL,,0,3,10,0,5,5,1,8,2,0,1,6,5,0,19,10
2018-11-01,0,AL,,16,1,11,2,0,0,2,3,0,0,2,6,4,0,13,0
2018-12-01,0,AL,,62,0,0,0,8,0,2,3,0,0,0,7,2,0,12,0
2019-01-01,0,AL,,0,0,5,0,2,5,1,5,0,10,1,6,9,0,16,5
2019-02-01,0,AL,,16,4,0,2,0,0,2,0,0,5,1,7,0,0,15,16
2019-03-01,0,AL,,30,0,0,2,8,0,2,0,4,15,0,10,0,0,14,5
2019-04-01,0,AL,,15,0,5,1,8,5,1,3,2,0,0,7,0,0,15,0
2019-05-01,0,AL,,43,1,0,1,6,0,2,3,2,10,2,8,0,0,30,0
2019-06-01,0,AL,,15,0,0,1,3,5,1,5,2,0,3,6,2,0,13,0
2019-07-01,0,AL,,29,0,5,1,0,0,3,10,0,0,0,13,0,0,13,0
2019-08-01,0,AL,,14,0,0,0,5,0,1,5,0,0,1,8,2,0,14,4
2019-09-01,0,AL,,14,1,5,0,2,5,2,0,2,10,0,9,9,0,17,0
2019-10-01,0,AL,,56,0,0,1,14,9,1,7,5,0,1,9,0,0,17,9
2019-11-01,0,AL,,0,1,0,0,0,4,3,5,0,5,2,5,0,0,17,5
2019-12-01,0,AL,,27,1,0,0,7,0,1,0,2,0,1,9,2,0,14,0
2020-01-01,0,AL,,13,0,4,1,2,0,2,7,0,9,2,6,2,0,13,4
2020-02-01,0,AL,,13,0,5,1,9,0,1,0,0,9,3,6,6,0,13,0
2020-03-01,0,AL,,0,0,0,0,0,0,0,0,0,4,2,4,2,0,7,4
2020-04-01,0,AL,,24,0,0,0,4,0,2,4,1,12,1,4,2,0,7,4
2020-05-01,0,AL,,13,3,0,0,2,4,1,11,2,9,3,6,8,0,8,0
2020-06-01,0,AL,,0,1,5,0,5,0,1,7,0,14,1,6,6,0,15,0
2020-07-01,0,AL,,25,0,0,0,2,0,1,7,2,4,2,6,2,0,11,0
2020-08-01,0,AL,,49,1,0,0,2,0,3,4,0,0,1,8,0,0,12,0
2020-09-01,0,AL,,12,2,12,0,2,0,2,2,0,4,1,7,0,0,13,4
2020-10-01,0,AL,,24,0,0,0,2,4,1,6,0,8,2,10,2,0,11,0
2020-11-01,0,AL,,50,0,0,0,2,8,1,0,0,8,1,8,0,0,11,4
2020-12-01,0,AL,,0,0,0,0,4,4,1,2,0,8,1,6,2,0,9,0
2021-01-01,0,AL,,71,0,10,0,5,0,2,3,0,0,0,10,2,0,9,0
2004-01-01,0,AM,,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2004-02-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
2004-04-01,0,AM,,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2004-05-01,0,AM,,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
2004-06-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
2004-09-01,0,AM,,0,0,0,0,0,0,47,0,0,0,0,0,0,0,67,0
2004-10-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-01,0,AM,,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2004-12-01,0,AM,,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
2005-01-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,0,AM,,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
2005-03-01,0,AM,,0,0,0,0,0,0,30,0,0,0,0,35,0,0,0,0
2005-04-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
2005-06-01,0,AM,,0,0,0,0,0,0,72,0,0,0,0,0,0,0,100,0
2005-07-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
2005-08-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,0,AM,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2005-11-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
2005-12-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
2006-01-01,0,AM,,0,0,0,0,0,0,29,0,0,0,0,0,0,0,41,0
2006-02-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
2006-03-01,0,AM,,0,0,0,0,0,0,19,0,0,100,0,0,0,0,33,0
2006-04-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
2006-06-01,0,AM,,0,0,0,0,0,0,0,0,0,0,48,30,0,0,36,0
2006-07-01,0,AM,,0,0,0,0,0,0,0,0,0,0,45,0,0,0,34,0
2006-08-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
2006-10-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,0,AM,,0,0,0,0,0,0,17,0,0,0,0,0,100,0,0,0
2006-12-01,0,AM,,0,0,0,0,0,0,0,0,0,0,41,0,0,0,61,0
2007-01-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,0,AM,,0,0,0,0,0,0,15,0,0,0,99,0,0,0,75,0
2007-05-01,0,AM,,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,100
2007-06-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
2007-07-01,0,AM,,0,0,0,0,0,0,28,0,0,0,0,17,0,0,0,0
2007-08-01,0,AM,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2007-09-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
2007-11-01,0,AM,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,30,0
2007-12-01,0,AM,,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0
2008-01-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2008-02-01,0,AM,,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0
2008-03-01,0,AM,,0,0,0,0,0,100,7,0,0,0,14,0,0,0,11,0
2008-04-01,0,AM,,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0
2008-05-01,0,AM,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0
2008-06-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
2008-07-01,0,AM,,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,0
2008-08-01,0,AM,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0
2008-09-01,0,AM,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0
2008-10-01,0,AM,,0,0,0,0,0,0,0,0,0,0,10,6,0,0,7,0
2008-11-01,0,AM,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2008-12-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2009-01-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2009-02-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
2009-03-01,0,AM,,82,0,0,0,0,0,0,0,0,15,0,4,0,0,20,0
2009-04-01,0,AM,,0,0,0,0,0,0,3,0,0,0,6,0,0,0,10,0
2009-05-01,0,AM,,0,0,0,0,0,0,0,0,0,29,12,0,0,0,5,0
2009-06-01,0,AM,,0,0,0,0,81,0,3,0,0,0,6,0,0,0,14,0
2009-07-01,0,AM,,74,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2009-08-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2009-09-01,0,AM,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0
2009-10-01,0,AM,,61,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0
2009-11-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2009-12-01,0,AM,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0
2010-01-01,0,AM,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0
2010-02-01,0,AM,,0,0,0,0,0,0,3,0,0,0,6,0,0,0,5,0
2010-03-01,0,AM,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0
2010-04-01,0,AM,,84,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0
2010-05-01,0,AM,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11,0
2010-06-01,0,AM,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0
2010-07-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2010-08-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2010-09-01,0,AM,,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0
2010-10-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2010-11-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,0,AM,,100,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2011-01-01,0,AM,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
2011-02-01,0,AM,,0,0,0,41,0,0,1,0,0,0,0,1,0,0,4,0
2011-03-01,0,AM,,0,0,0,37,0,0,1,0,0,0,3,2,3,0,6,3
2011-04-01,0,AM,,0,89,0,37,12,0,0,0,0,0,0,2,0,0,6,0
2011-05-01,0,AM,,0,0,0,105,0,0,0,0,0,0,2,4,0,0,7,0
2011-06-01,0,AM,,0,90,0,0,0,0,0,0,0,2,1,2,0,0,5,0
2011-07-01,0,AM,,11,0,0,0,0,0,2,0,0,0,1,1,0,0,4,0
2011-08-01,0,AM,,0,0,0,100,0,0,0,0,0,0,2,1,0,0,7,3
2011-09-01,0,AM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2011-10-01,0,AM,,0,0,0,26,0,0,0,0,0,0,1,1,0,0,4,0
2011-11-01,0,AM,,8,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0
2011-12-01,0,AM,,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,2
2012-01-01,0,AM,,14,0,0,0,0,0,1,0,0,0,2,1,0,0,4,0
2012-02-01,0,AM,,7,0,0,0,7,0,1,0,0,0,2,1,0,0,1,0
2012-03-01,0,AM,,0,100,0,21,0,0,0,0,86,0,0,1,0,0,3,0
2012-04-01,0,AM,,0,0,0,23,0,0,0,0,0,0,1,2,0,0,4,0
2012-05-01,0,AM,,0,0,0,66,0,0,0,0,0,0,2,1,0,0,5,0
2012-06-01,0,AM,,13,0,0,0,0,0,1,0,0,0,1,3,2,0,4,0
2012-07-01,0,AM,,7,54,0,0,7,0,1,0,0,0,0,3,0,0,4,0
2012-08-01,0,AM,,0,0,0,0,0,0,1,100,0,0,0,1,2,0,2,0
2012-09-01,0,AM,,13,0,0,0,7,0,1,0,0,0,2,0,0,0,5,0
2012-10-01,0,AM,,12,0,0,38,0,0,1,0,0,0,1,0,0,0,4,0
2012-11-01,0,AM,,6,46,0,0,0,0,1,0,0,0,1,0,0,0,3,0
2012-12-01,0,AM,,10,0,41,0,0,3,0,0,0,0,1,0,1,0,2,0
2013-01-01,0,AM,,0,0,0,47,5,0,1,0,0,0,0,0,0,0,4,0
2013-02-01,0,AM,,0,0,0,49,0,0,0,0,0,0,0,0,0,0,4,0
2013-03-01,0,AM,,4,72,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2013-04-01,0,AM,,5,0,0,16,0,0,0,0,0,0,0,1,0,0,2,0
2013-05-01,0,AM,,5,0,0,0,0,0,1,0,0,0,2,0,0,0,6,1
2013-06-01,0,AM,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0
2013-07-01,0,AM,,14,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1
2013-08-01,0,AM,,0,0,0,0,5,0,0,0,0,0,0,1,0,0,5,0
2013-09-01,0,AM,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0
2013-10-01,0,AM,,0,0,0,28,9,0,0,0,0,1,1,0,0,0,3,1
2013-11-01,0,AM,,8,0,0,14,0,0,0,0,0,1,1,1,0,0,4,0
2013-12-01,0,AM,,4,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0
2014-01-01,0,AM,,0,0,0,0,0,2,1,0,100,0,0,1,0,0,4,0
2014-02-01,0,AM,,8,0,62,13,0,2,1,0,0,0,1,0,1,0,2,0
2014-03-01,0,AM,,3,0,0,0,0,2,1,53,0,0,2,2,0,0,2,0
2014-04-01,0,AM,,4,30,0,12,0,2,1,0,0,1,1,2,1,0,4,0
2014-05-01,0,AM,,7,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0
2014-06-01,0,AM,,8,0,0,0,4,0,1,0,0,1,1,2,0,0,6,0
2014-07-01,0,AM,,7,0,0,38,4,0,1,0,0,1,0,1,0,0,5,0
2014-08-01,0,AM,,4,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0
2014-09-01,0,AM,,0,0,0,26,4,4,1,0,0,1,1,0,0,0,4,0
2014-10-01,0,AM,,3,0,27,0,4,0,0,0,0,0,2,0,0,0,5,1
2014-11-01,0,AM,,0,0,0,0,3,2,0,50,0,0,0,2,0,0,2,0
2014-12-01,0,AM,,6,0,0,11,3,0,0,0,0,0,1,1,0,0,3,1
2015-01-01,0,AM,,0,24,23,10,0,0,1,0,82,1,0,1,0,0,6,0
2015-02-01,0,AM,,0,0,100,11,0,0,0,0,44,0,1,0,1,0,2,1
2015-03-01,0,AM,,3,0,0,10,0,0,1,0,0,0,1,0,1,0,2,0
2015-04-01,0,AM,,3,0,24,0,3,2,0,0,0,0,1,2,0,0,2,0
2015-05-01,0,AM,,3,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0
2015-06-01,0,AM,,3,0,0,11,3,0,1,0,0,0,0,1,0,0,5,1
2015-07-01,0,AM,,6,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0
2015-08-01,0,AM,,12,26,0,11,0,0,0,0,0,0,0,1,0,0,8,0
2015-09-01,0,AM,,6,26,0,0,3,0,0,0,0,0,0,1,0,0,5,0
2015-10-01,0,AM,,6,0,0,0,3,0,0,0,41,0,0,1,0,0,4,0
2015-11-01,0,AM,,0,0,0,0,3,2,0,0,84,0,0,0,0,0,4,0
2015-12-01,0,AM,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0
2016-01-01,0,AM,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
2016-02-01,0,AM,,3,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0
2016-03-01,0,AM,,3,0,0,26,0,3,0,0,0,0,1,0,0,0,5,0
2016-04-01,0,AM,,3,0,0,9,0,0,0,0,0,1,1,1,0,0,4,0
2016-05-01,0,AM,,3,0,22,0,0,0,0,0,0,0,1,1,0,0,4,0
2016-06-01,0,AM,,6,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0
2016-07-01,0,AM,,3,0,0,10,0,0,0,0,0,0,0,1,0,0,6,0
2016-08-01,0,AM,,3,26,0,0,3,0,0,0,0,2,1,1,0,0,8,0
2016-09-01,0,AM,,6,0,0,0,0,0,0,0,45,1,1,1,0,0,3,0
2016-10-01,0,AM,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0
2016-11-01,0,AM,,9,0,0,30,0,0,0,0,0,1,1,1,0,0,4,1
2016-12-01,0,AM,,17,0,0,9,3,0,0,0,0,1,2,1,0,0,4,0
2017-01-01,0,AM,,8,0,21,0,0,0,1,0,0,0,0,1,0,0,4,0
2017-02-01,0,AM,,27,0,0,9,3,0,0,0,38,0,1,2,1,0,3,0
2017-03-01,0,AM,,11,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0
2017-04-01,0,AM,,11,0,0,9,6,0,1,0,0,0,0,2,0,0,4,0
2017-05-01,0,AM,,9,0,0,0,6,0,0,0,0,1,1,1,1,0,7,0
2017-06-01,0,AM,,6,0,0,0,0,0,1,0,0,1,2,1,0,0,6,0
2017-07-01,0,AM,,10,28,0,0,0,0,0,0,0,0,0,1,0,0,5,0
2017-08-01,0,AM,,6,0,0,11,0,0,1,0,0,1,0,2,0,0,6,1
2017-09-01,0,AM,,3,0,0,11,0,0,1,51,46,1,1,1,0,0,4,1
2017-10-01,0,AM,,3,0,0,22,10,0,0,0,0,0,0,0,0,0,3,0
2017-11-01,0,AM,,3,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0
2017-12-01,0,AM,,3,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0
2018-01-01,0,AM,,8,22,0,0,0,3,0,0,0,0,1,1,0,0,3,0
2018-02-01,0,AM,,6,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0
2018-03-01,0,AM,,8,0,0,9,3,0,0,0,0,0,0,1,0,0,4,1
2018-04-01,0,AM,,3,0,0,0,3,0,0,0,0,1,1,1,1,0,5,0
2018-05-01,0,AM,,3,24,0,20,3,0,0,0,41,0,0,1,0,0,8,0
2018-06-01,0,AM,,6,0,0,0,0,0,1,0,0,1,0,3,0,0,8,1
2018-07-01,0,AM,,6,0,0,11,3,0,0,0,0,2,1,2,0,0,8,0
2018-08-01,0,AM,,9,26,0,0,0,0,0,0,0,0,1,3,0,0,9,0
2018-09-01,0,AM,,6,27,0,11,0,0,0,0,0,1,1,2,0,0,5,0
2018-10-01,0,AM,,6,0,0,11,3,0,0,0,90,1,1,2,1,0,7,0
2018-11-01,0,AM,,3,0,0,11,0,0,0,0,45,1,0,2,0,0,6,1
2018-12-01,0,AM,,9,0,0,0,3,0,0,0,0,0,1,1,1,0,6,2
2019-01-01,0,AM,,12,0,0,0,0,0,0,0,0,1,1,2,0,0,6,0
2019-02-01,0,AM,,6,0,0,11,3,0,1,0,0,2,1,1,0,0,7,1
2019-03-01,0,AM,,11,0,0,10,0,0,1,0,0,0,1,1,1,0,7,1
2019-04-01,0,AM,,6,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0
2019-05-01,0,AM,,3,0,0,10,3,0,0,47,44,2,0,1,1,0,6,0
2019-06-01,0,AM,,10,0,0,0,3,0,0,0,0,1,0,2,0,0,7,0
2019-07-01,0,AM,,16,0,0,0,3,0,1,0,0,0,1,1,0,0,8,0
2019-08-01,0,AM,,22,0,0,0,0,0,1,0,0,2,1,1,0,0,10,0
2019-09-01,0,AM,,3,0,0,0,0,0,0,0,0,1,1,1,0,0,8,1
2019-10-01,0,AM,,15,0,0,0,0,0,0,0,85,2,0,2,0,0,10,0
2019-11-01,0,AM,,6,0,0,0,0,0,0,0,0,1,2,2,0,0,9,1
2019-12-01,0,AM,,23,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0
2020-01-01,0,AM,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
2020-02-01,0,AM,,6,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0
2020-03-01,0,AM,,12,20,0,0,0,1,0,37,0,1,1,2,1,0,6,0
2020-04-01,0,AM,,2,19,0,0,0,0,0,0,66,0,0,1,0,0,2,0
2020-05-01,0,AM,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0
2020-06-01,0,AM,,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0
2020-07-01,0,AM,,8,0,0,0,0,0,0,85,80,1,1,1,0,0,4,0
2020-08-01,0,AM,,14,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
2020-09-01,0,AM,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0
2020-10-01,0,AM,,5,0,0,0,3,0,1,0,0,1,0,1,0,0,3,0
2020-11-01,0,AM,,3,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0
2020-12-01,0,AM,,3,0,0,0,0,0,1,0,0,1,2,1,0,0,2,0
2021-01-01,0,AM,,6,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0
2004-01-01,0,AO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
