,Route,Nationality,Language,ISO2,JAN2009,FEB2009,MAR2009,APR2009,MAY2009,JUN2009,JUL2009,AUG2009,SEP2009,OCT2009,NOV2009,DEC2009,JAN2010,FEB2010,MAR2010,APR2010,MAY2010,JUN2010,JUL2010,AUG2010,SEP2010,OCT2010,NOV2010,DEC2010,JAN2011,FEB2011,MAR2011,APR2011,MAY2011,JUN2011,JUL2011,AUG2011,SEP2011,OCT2011,NOV2011,DEC2011,JAN2012,FEB2012,MAR2012,APR2012,MAY2012,JUN2012,JUL2012,AUG2012,SEP2012,OCT2012,NOV2012,DEC2012,JAN2013,FEB2013,MAR2013,APR2013,MAY2013,JUN2013,JUL2013,AUG2013,SEP2013,OCT2013,NOV2013,DEC2013,JAN2014,FEB2014,MAR2014,APR2014,MAY2014,JUN2014,JUL2014,AUG2014,SEP2014,OCT2014,NOV2014,DEC2014,JAN2015,FEB2015,MAR2015,APR2015,MAY2015,JUN2015,JUL2015,AUG2015,SEP2015,OCT2015,NOV2015,DEC2015,JAN2016,FEB2016,MAR2016,APR2016,MAY2016,JUN2016,JUL2016,AUG2016,SEP2016,OCT2016,NOV2016,DEC2016,JAN2017,FEB2017,MAR2017,APR2017,MAY2017,JUN2017,JUL2017,AUG2017,SEP2017,OCT2017,NOV2017,DEC2017,JAN2018,FEB2018,MAR2018,APR2018,MAY2018,JUN2018,JUL2018,AUG2018,SEP2018,OCT2018,NOV2018,DEC2018,JAN2019,FEB2019,MAR2019,APR2019,MAY2019,JUN2019,JUL2019,AUG2019,SEP2019,OCT2019,NOV2019,DEC2019,JAN2020,FEB2020,MAR2020,APR2020,MAY2020,JUN2020,JUL2020,AUG2020,SEP2020,OCT2020,NOV2020,Unnamed: 3
38,Central Mediterranean Route,Ghana,English,GH,15,1,110,79,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1144,769,283,272,0,0,0,0,0,0,0,0,0,0,3,0,0,4,14,1,0,0,7,12,5,15,58,106,98,89,27,23,8,19,86,59,168,387,334,215,416,324,137,26,14,51,35,371,352,726,873,727,500,285,119,304,113,88,340,192,334,819,806,757,642,985,462,91,50,156,194,423,1043,991,663,122,77,66,116,8,24,14,24,45,67,36,3,2,0,3,0,0,0,0,0,3,32,4,1,10,11,25,20,5,1,25,8,1,12,12,70,58,1,8,96,288.0
39,Central Mediterranean Route,Guinea,French,GN,1,0,13,8,8,13,1,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,41,209,134,52,78,0,0,0,0,0,0,0,0,0,0,3,2,3,9,6,5,0,0,14,22,2,33,17,115,28,51,13,36,24,63,84,61,93,279,145,105,115,69,165,157,106,74,79,182,177,245,334,243,300,254,137,585,532,364,870,528,1313,1818,1063,1150,1249,2450,1404,809,800,1296,1076,1016,1777,1799,872,234,360,144,243,97,132,45,53,174,171,240,2,0,0,3,20,0,21,0,46,0,1,35,28,28,106,51,72,16,146,24,10,47,51,47,35,87,72,36,244,324.0
40,Central Mediterranean Route,Guinea-Bissau,Portuguese+French,GW,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,13,15,30,4,2,15,38,0,0,1,60,4,4,31,52,12,32,11,11,14,63,35,55,51,94,35,16,14,47,23,32,147,20,47,42,32,4,51,31,6,15,0,38,2,40,33,91,28,0,6,7,1,1,3,0,0,11,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,4,3,0,0,0,0,0,0,1,0,0,624.0
41,Central Mediterranean Route,Iran (Islamic Republic of),Persian,IR,0,0,0,1,0,0,13,1,3,7,5,1,8,0,18,9,0,6,21,21,15,14,64,30,23,12,22,4,4,8,7,14,13,6,5,13,7,11,2,0,7,16,31,6,14,9,7,1,9,5,0,0,1,18,15,11,2,19,0,0,0,0,5,2,0,0,25,13,10,2,1,7,1,0,1,8,14,36,30,1,28,0,0,0,0,0,5,0,9,21,11,58,70,15,65,1,13,4,1,15,49,131,36,134,19,19,18,0,7,0,4,7,9,19,32,30,6,36,11,0,0,0,0,0,5,36,20,0,47,134,36,33,0,0,0,0,0,23,24,145,106,254,146,364.0
42,Central Mediterranean Route,Iraq,Arabic+Kurdish,IQ,0,0,0,0,63,15,11,14,33,12,49,0,0,0,0,5,3,0,41,45,8,30,47,28,1,12,17,15,13,7,12,25,31,55,2,4,4,3,0,0,31,34,25,0,10,7,10,19,0,5,0,1,5,10,25,2,6,13,0,0,1,1,0,4,2,21,42,119,89,129,120,171,45,0,1,42,102,93,171,229,279,29,5,0,0,0,0,56,40,43,40,142,277,159,654,43,131,59,8,92,174,454,81,174,65,170,79,0,50,0,44,1,72,78,202,107,14,121,48,0,0,0,0,0,63,82,29,0,46,90,69,56,0,0,4,6,0,15,26,44,45,183,92,368.0
43,Central Mediterranean Route,Jordan,Arabic,JO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,0,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0
44,Central Mediterranean Route,Kazakhstan,Kazakh+Russian,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,398.0
45,Central Mediterranean Route,Kenya,Swahili+English,KE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,1,4,4,1,1,4,1,0,0,3,2,2,0,0,3,2,0,1,2,0,0,0,1,0,4,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,404.0
46,Central Mediterranean Route,Kosovo,Albanian+Croatian,XK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,Central Mediterranean Route,Kuwait,Arabic,KW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0
48,Central Mediterranean Route,Kyrgyzstan,Kyrgyz+Russian,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,417.0
49,Central Mediterranean Route,Lebanon,Arabic,LB,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,13,0,1,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,422.0
50,Central Mediterranean Route,Libya,Arabic,LY,1,0,0,0,1,0,2,4,0,1,0,0,0,0,0,0,0,0,6,2,4,4,0,1,0,0,0,2,53,60,27,65,12,0,4,5,0,1,3,1,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,20,5,4,35,39,72,25,2,0,0,12,29,84,83,83,178,17,20,14,40,2,2,13,6,35,35,85,170,120,267,110,42,25,24,39,84,239,175,154,43,100,86,145,120,204,30,6,17,30,26,45,40,39,9,23,0,3,0,1,0,8,19,27,11,100,46,28,32,22,24,0,0,1,0,9,156,98,22,69,434.0
51,Central Mediterranean Route,Malawi,English,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.0
52,Central Mediterranean Route,Mali,French,ML,5,2,39,34,61,0,21,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,158,1003,692,226,300,0,0,0,0,0,0,0,0,0,0,18,11,11,37,73,70,0,0,58,133,53,134,142,246,232,304,71,311,286,836,663,580,1409,1763,972,899,562,367,607,431,463,289,266,524,622,621,635,709,567,369,186,505,408,383,654,467,960,1156,992,932,1098,1512,852,594,282,363,496,738,1271,1639,738,427,508,279,306,72,107,31,60,219,256,205,0,0,0,6,31,0,6,0,17,0,5,34,14,33,117,92,50,15,80,61,7,33,11,18,101,29,36,3,137,466.0
53,Central Mediterranean Route,Mauritania,Arabic,MR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,14,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,2,3,0,5,6,3,6,9,1,4,2,9,8,3,29,4,4,7,4,2,1,8,7,3,2,6,2,6,8,3,7,8,9,7,4,4,2,6,5,5,3,3,2,2,2,5,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,3,0,0,0,478.0
54,Central Mediterranean Route,Mauritius,English+French,MU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0
55,Central Mediterranean Route,Moldova (the Republic of),Romanian+Russian,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,3,3,2,498.0
56,Central Mediterranean Route,Morocco,French+Arabic,MA,89,33,120,37,22,0,13,18,38,64,14,8,1,0,0,1,0,2,4,11,10,10,10,5,3,1,0,1,71,80,36,79,6,3,4,15,2,4,0,0,16,11,12,12,0,15,13,2,0,0,19,22,0,18,19,9,84,32,2,18,37,45,71,196,203,550,280,440,316,167,167,24,93,82,46,179,257,276,692,1351,45,523,534,567,483,11,328,71,392,187,143,421,287,715,800,716,257,720,762,686,903,755,550,145,416,320,257,233,125,12,8,50,31,74,4,9,36,10,41,33,0,0,48,0,71,33,5,43,66,63,97,11,95,56,33,89,88,43,136,98,40,112,263,504.0
57,Central Mediterranean Route,Myanmar,Burmese,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,7,9,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0
58,Central Mediterranean Route,Namibia,English,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.0
59,Central Mediterranean Route,Nepal,Nepali,NP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,24,1,0,1,7,4,0,13,10,0,5,0,0,6,12,2,1,2,0,0,7,0,3,0,2,0,0,6,2,4,0,0,15,4,6,9,13,0,1,3,1,2,12,3,25,14,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.0
60,Central Mediterranean Route,Niger (the),French,NE,1,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,8,18,8,5,1,7,2,21,14,18,11,37,10,10,5,15,17,12,29,11,25,65,111,167,107,90,48,12,7,10,31,38,76,130,85,16,13,7,15,4,4,0,58,1,7,6,1,0,0,0,0,0,1,0,0,0,5,9,6,0,2,2,3,0,5,0,0,0,0,5,2,7,4,0,1,562.0
61,Central Mediterranean Route,Nigeria,Engish+Hausa+Igbo,NG,200,36,580,645,176,0,7,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,273,1720,1068,808,2196,0,0,0,0,0,0,0,0,0,19,142,87,0,69,98,34,0,0,24,38,21,121,399,713,725,524,35,224,66,100,422,479,872,605,1423,1127,1094,1076,818,151,109,404,360,1916,2147,3450,3408,3214,2773,1690,595,1848,963,654,1816,877,2921,4660,6695,3742,4843,6638,2545,1200,483,1205,1472,2094,4035,4834,2199,305,478,362,587,109,212,114,75,294,357,181,17,3,0,3,4,2,9,0,11,53,55,6,10,23,70,97,86,11,33,44,1,4,57,18,51,103,33,8,120,566.0
62,Central Mediterranean Route,Oman,Arabic,OM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.0
63,Central Mediterranean Route,Pakistan,Urdu+English,PK,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,3,1,10,1,23,6,0,3,57,231,259,134,152,238,55,40,204,40,1,3,67,0,94,229,231,110,104,171,209,39,79,84,169,154,138,140,210,197,190,212,63,102,275,104,228,209,326,56,327,959,381,375,156,61,83,79,22,374,226,311,305,407,3,21,70,81,60,1,11,3,75,153,299,364,492,476,395,443,9,262,278,477,730,441,148,85,183,101,66,250,273,13,0,120,25,242,301,248,80,72,138,1,2,0,0,55,175,211,217,185,117,213,38,0,14,10,4,0,8,71,339,311,283,229,83,586.0
64,Central Mediterranean Route,"Palestine, State of",Arabic,PS,0,0,13,0,15,0,0,0,5,10,0,0,1,0,0,0,0,13,24,18,1,10,45,7,0,0,0,13,15,20,12,18,16,15,1,13,1,0,0,0,6,2,2,2,12,0,10,5,1,0,2,2,1,1,61,1,322,674,27,32,53,32,48,90,259,376,570,1300,1366,871,589,369,48,90,55,278,369,296,183,213,53,30,34,23,3,1,5,7,21,16,33,41,23,92,41,26,1,48,1,33,38,36,16,13,19,4,58,4,11,0,1,10,2,2,7,3,3,1,1,0,0,0,0,0,0,0,1,8,1,4,1,0,0,0,2,1,0,1,1,3,1,15,0,275.0
65,Central Mediterranean Route,Philippines (the),English+Filipino+Cebuano+Tagalog,PH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0
66,Central Mediterranean Route,Russian Federation (the),Russian,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,2,4,0,4,0,5,0,0,1,0,0,2,1,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0,1,1,4,643.0
67,Central Mediterranean Route,Rwanda,French+English+Swahili,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.0
68,Central Mediterranean Route,Saudi Arabia,Arabic,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.0
69,Central Mediterranean Route,Senegal,French,SN,1,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,176,112,57,44,0,0,0,0,0,0,0,0,0,0,0,5,10,8,16,13,0,0,25,35,18,91,43,153,319,456,50,160,302,324,210,91,318,377,395,309,363,752,681,599,452,496,263,752,463,476,748,422,588,364,136,661,534,365,780,306,1025,1132,856,886,1003,1855,903,684,431,784,700,640,1380,899,532,139,206,75,130,84,166,6,28,79,66,74,4,1,0,2,6,5,20,0,17,1,1,23,9,36,31,19,32,17,50,31,0,7,4,25,13,33,16,12,45,686.0
70,Central Mediterranean Route,Serbia,Croatian,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,688.0
71,Central Mediterranean Route,Sierra Leone,English,SL,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,9,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2,3,0,5,1,6,19,8,5,5,4,14,18,2,6,41,14,11,35,18,13,6,1,4,3,7,11,35,43,18,32,29,11,39,19,26,73,24,104,198,131,45,111,393,242,102,74,186,122,147,212,189,103,24,43,2,53,11,50,11,12,51,44,11,0,0,0,0,0,0,2,0,0,0,0,1,0,3,14,8,14,4,7,11,0,0,7,11,6,34,13,2,68,694.0
72,Central Mediterranean Route,Somalia,Somali+Arabic,SO,162,722,933,816,16,0,48,204,88,154,0,0,0,0,52,0,0,0,34,2,1,1,0,0,0,0,411,172,350,200,38,150,0,0,48,47,140,0,408,126,617,351,294,441,119,321,586,0,0,0,271,551,296,296,1468,669,566,266,114,9,122,414,338,280,604,541,922,454,467,1022,396,225,405,683,19,2603,1377,1404,1042,1254,1260,970,222,1191,274,170,1062,1023,1066,600,886,946,197,477,412,146,6,80,548,387,643,431,224,40,27,129,274,74,37,84,8,25,22,46,105,71,5,23,12,14,0,0,25,0,6,14,56,16,35,86,38,141,123,224,0,36,20,8,88,255,51,40,149,706.0
73,Central Mediterranean Route,South Africa,English+Afrikaans,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.0
74,Central Mediterranean Route,South Sudan,English,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,7,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,8,37,2,8,0,8,16,56,0,6,0,7,3,4,2,1,0,728.0
75,Central Mediterranean Route,Sudan (the),Arabic,SD,2,3,2,6,5,0,0,2,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,6,65,200,186,128,119,0,0,0,0,0,0,0,0,1,6,3,5,0,1,5,0,0,0,1,3,1,14,59,74,45,17,9,1,9,12,39,70,206,362,615,587,508,651,108,7,71,68,93,782,1290,1625,1718,1468,1244,322,74,161,129,156,483,737,1407,2145,1501,1587,484,483,221,73,27,155,277,428,1440,1652,903,183,504,283,273,96,127,6,100,312,525,593,107,130,1,89,31,16,12,0,2,0,215,337,265,442,227,105,124,35,257,318,4,169,48,230,76,194,96,43,212,729.0
76,Central Mediterranean Route,Syrian Arab Republic,Arabic+Kurdish,SY,0,0,0,18,0,0,1,0,10,7,4,0,0,0,0,9,0,38,35,76,0,25,7,1,0,6,19,25,6,35,5,99,82,3,0,3,0,2,5,0,29,40,99,195,24,140,26,21,85,2,56,40,207,255,691,2155,4098,3298,161,455,290,253,782,2348,2635,2949,4415,7597,8747,3831,2782,3022,764,156,136,1039,1242,999,1159,1215,362,160,155,61,6,0,10,10,113,56,130,249,207,169,174,73,15,89,190,239,631,437,338,45,75,118,111,62,66,9,4,3,1,13,12,2,2,9,0,0,0,0,0,0,12,25,8,6,5,9,1,0,3,1,3,16,1,18,24,22,25,67,10,760.0
77,Central Mediterranean Route,Tajikistan,Tajiki,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,762.0
